714;MALBAJAR ESTE;5;0;0
715;SARANDI DEL RIO NEGRO;5;0;0
716;SARANDI DE RIO NEGRO;5;0;0
717;BARRANCAS COLORADAS;5;0;0
718;LOS AGREGADOS;5;0;0
719;HIGUERAS DE CARPINTERIA;5;0;0
720;PASO REAL DE CARPINTERIA;5;0;0
721;CUCHILLA DEL RINCON;5;0;0
722;ARROYO DE LOS PERROS;5;0;0
723;FONSECA;5;0;0
724;PUNTAS DE CARPINTERIA;5;0;0
725;MUNICIPIO DE DURAZNO;5;0;0
726;SAUCE DE HERRERA;5;0;0
727;ROLON;5;0;0
728;SALINAS;5;0;0
729;SALINAS CHICO;5;0;0
730;ABELLA;5;0;0
731;MARISCALA DEL CARMEN;5;0;0
732;MARISCALA;5;0;0
733;PASO DE CASTRO;5;0;0
734;SAUCE DEL YI;5;0;0
735;TALA DE MARISCALA;5;0;0
736;SARANDI DE LA CHINA;5;0;0
737;PARADA SUR;5;0;0
738;ESTACION PARISH;5;0;0
739;PARISH;5;0;0
740;MOLLES CHICO;5;0;0
741;MARIA CEJAS;5;0;0
742;PUGLIA;5;0;0
743;VILLASBOAS;5;0;0
744;COSTA DE CUADRA;5;0;0
745;TEJERA;5;0;0
746;SANDU CHICO;5;0;0
747;PASO TEJERA;5;0;0
748;LAS TUNAS;5;0;0
749;BATOVI;5;0;0
750;MAESTRE CAMPO;5;0;0
751;MOLLES DE QUINTEROS;5;0;0
752;LOS TAPES;5;0;0
753;CABALLERO;5;0;0
754;CHACRAS DE DURAZNO;5;0;0
755;RINCON DE LOS TAPES;5;0;0
756;MOURIÑO;5;0;0
757;SAN JOSE DE LAS CAÑAS;5;0;0
758;PALMAR DE PORRUA;5;0;0
759;BARRIO DURAN;5;0;0
760;RINCON DE CUADRA;5;0;0
761;SANDE CHICO;5;0;0
762;LA CASILLA;6;0;0
763;ARROYO MALO;6;0;0
764;CERRO COLORADO;6;0;0
765;ISMAEL CORTINAS;6;0;0
766;ANDRESITO;6;0;0
767;JUAN JOSE CASTRO;6;0;0
768;TRINIDAD;6;0;0
769;AHOGADOS;6;0;0
770;PUNTAS DEL CORRAL DE PIEDRA;6;0;0
771;LA CORDOBESA;6;0;0
772;CUCHILLA DE VILLASBOAS;6;0;0
773;CHACRAS;6;0;0
774;CHACRAS DE BORGHI;6;0;0
775;VILLASBOAS;6;0;0
776;PUNTAS DE CHAMANGA;6;0;0
777;FERRIZO;6;0;0
778;TALAS DE MACIEL;6;0;0
779;COSTAS DE SAN JOSE;6;0;0
780;PUEBLO PINTOS;6;0;0
781;SAN GREGORIO DE FLORES;6;0;0
782;COSTAS DEL TALA;6;0;0
783;EL CORONILLA;6;0;0
784;MARINCHO;6;0;0
785;RINCON DEL PALACIO;6;0;0
786;EL TOTORAL;6;0;0
787;ARENAL GRANDE;6;0;0
788;COLONIA ALEMANA;6;0;0
789;PUNTAS DE MARINCHO;6;0;0
790;SARANDI;6;0;0
791;ARENAL CHICO;6;0;0
792;PUNTAS DE SARANDI;6;0;0
793;SANTA ADELAIDA;6;0;0
794;PUNTAS DEL SAUCE;6;0;0
795;LA GUARDIA;6;0;0
796;LA ALIANZA;6;0;0
797;PUNTAS DE SAN JOSE;6;0;0
798;VILLA PASTORA;6;0;0
799;PASO  DE LUGO;6;0;0
800;PASO HONDO;6;0;0
801;CAÑADA AMILIVIA;6;0;0
802;LOS PUENTES;6;0;0
803;CARDAL;7;0;0
804;FLORIDA;7;0;0
805;MENDOZA CHICO;7;0;0
806;FERRER;7;0;0
807;PUEBLO FERRER;7;0;0
808;LA CRUZ;7;0;0
809;PUNTAS DE MACIEL;7;0;0
810;ESTACION CAPILLA DEL SAUCE;7;0;0
811;VALENTINES;7;0;0
812;SAUCE DEL YI;7;0;0
813;25 DE AGOSTO;7;0;0
814;25 DE MAYO;7;0;0
815;MENDOZA GRANDE;7;0;0
816;CERRO CHATO;7;0;0
817;CHAMIZO;7;0;0
818;INDEPENDENCIA;7;0;0
819;POLANCO DEL YI;7;0;0
820;CASERIO LA FUNDACION;7;0;0
821;GOÑI;7;0;0
822;ESTACION MONTECORAL;7;0;0
823;MONTECORAL;7;0;0
824;ILLESCAS;7;0;0
825;ALEJANDRO GALLINAL;7;0;0
826;CERRO COLORADO;7;0;0
827;CASUPA;7;0;0
828;FRAY MARCOS;7;0;0
829;SAN GABRIEL;7;0;0
830;BARCELO;7;0;0
831;ESTACION PINTADO;7;0;0
832;PINTADO;7;0;0
833;SARANDI GRANDE;7;0;0
834;CAPILLA DEL SAUCE;7;0;0
835;REBOLEDO;7;0;0
836;BERRONDO;7;0;0
837;NICO PEREZ;7;0;0
838;LA MACANA;7;0;0
839;JOSE BATLLE Y ORDONEZ;7;0;0
840;JOSE BATLLE Y ORDOÑEZ;7;0;0
841;ARROYO MONZON;7;0;0
842;PUEBLO DE LOS MOROCHOS;7;0;0
843;MOLLES DEL PESCADO;7;0;0
844;LA VICTORIA;7;0;0
845;PUNTAS DE ILLESCAS;7;0;0
846;ARRAYAN;7;0;0
847;PASO REAL DE MANSAVILLAGRA;7;0;0
848;PUNTAS DE MANSAVILLAGRA;7;0;0
849;PUNTAS DE CHAMAME;7;0;0
850;LA PALMA;7;0;0
851;TABARE;7;0;0
852;RINCON SAUCE DEL YI;7;0;0
853;COSTA DE ILLESCAS;7;0;0
854;BARRA SAUCE DE MANSAVILLAGRA;7;0;0
855;SANTA CLARA;7;0;0
856;CHILCAS;7;0;0
857;LAS CHILCAS;7;0;0
858;CHINGOLAS;7;0;0
859;MANSAVILLAGRA;7;0;0
860;ARTEAGA;7;0;0
861;SAN PEDRO DE TIMOTE;7;0;0
862;PIEDRA CAMPANA;7;0;0
863;PUNTAS DE CHAMIZO;7;0;0
864;PUNTAS DE LA ESCOBILLA;7;0;0
865;COSTAS DEL AMARILLO;7;0;0
866;VIGNOLI;7;0;0
867;ARROYO LATORRE;7;0;0
868;ARROYO CHAMIZO;7;0;0
869;LA ESCOBILLA;7;0;0
870;PUNTAS DEL ARROYO LATORRE;7;0;0
871;COSTAS DEL SANTA LUCIA GRANDE;7;0;0
872;BARRA MOLLES DEL TIMOTE;7;0;0
873;COSTA DEL TALA;7;0;0
874;TALA DE CASTRO;7;0;0
875;DR. A. GALLINAL;7;0;0
876;MOLLES DEL TIMOTE;7;0;0
877;HERNANDARIAS;7;0;0
878;ESTACION PALERMO;7;0;0
879;PALERMO;7;0;0
880;PANTANOSO DE CASTRO;7;0;0
881;ARROYO DE LOS NEGROS;7;0;0
882;TORNERO;7;0;0
883;SAN GERONIMO;7;0;0
884;TALITA;7;0;0
885;COSTA DE LA CRUZ;7;0;0
886;URIOSTE;7;0;0
887;COLONIA SANCHEZ;7;0;0
888;CERROS DE FLORIDA;7;0;0
889;SAN JUAN;7;0;0
890;COSTAS DE ARIAS;7;0;0
891;COSTAS DE CHAMIZO GRANDE;7;0;0
892;LAS PIEDRITAS;7;0;0
893;COSTA DE ARIAS;7;0;0
894;CHAMIZO CHICO;7;0;0
895;COSTAS DE CHAMIZO;7;0;0
896;RINCON DE LOS CAMILOS;7;0;0
897;SAUCE DE VILLANUEVA;7;0;0
898;CALLERI;7;0;0
899;COSTAS DE MACIEL;7;0;0
900;TALA DE MACIEL;7;0;0
901;LA CIMBRA;7;0;0
902;PIEDRAS COLORADAS;7;0;0
903;COSTA DE PARANA;7;0;0
904;PUNTAS DE SARANDI;7;0;0
905;CUCHILLA SANTO DOMINGO;7;0;0
906;VILLA HIPICA;7;0;0
907;SAUCE DE MACIEL;7;0;0
908;PUNTAS DE SAUCE DE MACIEL;7;0;0
909;CORRAL DE PIEDRA;7;0;0
910;CERRO DE LA MACANA;7;0;0
911;SANTA TERESA;7;0;0
912;VILLA VIEJA;7;0;0
913;COSTAS DEL PINTADO;7;0;0
914;PUNTAS DE CALLEROS;7;0;0
915;CHACRAS DE FLORIDA;7;0;0
916;JUNCAL;7;0;0
917;CHACRAS DEL PINTADO;7;0;0
918;PASO VELA;7;0;0
919;PASO DE LOS NOVILLOS;7;0;0
920;CANDIL;7;0;0
921;PASO CALLEROS;7;0;0
922;COSTAS DE SANTA LUCIA CHICO;7;0;0
923;RINCON DE VIGNOLI;7;0;0
924;ARROYO PELADO;7;0;0
925;PUENTE DE MENDOZA;7;0;0
926;COLONIA TREINTA Y TRES ORIENTALES;7;0;0
927;JOSE PEDRO VARELA;8;0;0
928;MINAS;8;0;0
929;POLANCO NORTE;8;0;0
930;ARAMENDIA;8;0;0
931;MOLLES DE AIGUA;8;0;0
932;COLON;8;0;0
933;MARISCALA;8;0;0
934;BLANES VIALE;8;0;0
935;ILLESCAS;8;0;0
936;VILLA DEL ROSARIO;8;0;0
937;PIRARAJA;8;0;0
938;ESTACION SOLIS;8;0;0
939;GAETAN (CUCHILLA DE CARBAJAL);8;0;0
940;SOLIS DE MATAOJO;8;0;0
941;VILLA SERRANA;8;0;0
942;BARRIO LA CORONILLA - ANCAP;8;0;0
943;SAN FRANCISCO DE LAS SIERRAS;8;0;0
944;ZAPICAN;8;0;0
945;19 DE JUNIO;8;0;0
946;JOSE BATLLE Y ORDONEZ;8;0;0
947;JOSE BATLLE Y ORDOÑEZ;8;0;0
948;LARROSA;8;0;0
949;COSTAS DE CORRALES;8;0;0
950;ALONSO;8;0;0
951;CARNALES;8;0;0
952;GUTIERREZ;8;0;0
953;SARANDI DE GUTIERREZ;8;0;0
954;RINCON DE CEBOLLATI;8;0;0
955;AZUCAR;8;0;0
956;LAS ACHIRAS;8;0;0
957;RINCON DE MARISCALA;8;0;0
958;MOLLES DEL SAUCE;8;0;0
959;SAUCE DE OLIMAR CHICO;8;0;0
960;RETAMOSA;8;0;0
961;MOLLES DE CAÑADA GRANDE;8;0;0
962;RINCON DE SILVA;8;0;0
963;LOS TAPES;8;0;0
964;PASO DE MESA;8;0;0
965;BARRIGA NEGRA;8;0;0
966;TAPES GRANDE;8;0;0
967;TAPES CHICO;8;0;0
968;PUNTAS DE BARRIGA NEGRA;8;0;0
969;MARMARAJA;8;0;0
970;PASO DE LOS TRONCOS;8;0;0
971;CERRO PELADO;8;0;0
972;PORORO;8;0;0
973;PUENTE DE MARMARAJA;8;0;0
974;SAUCE DE AIGUA;8;0;0
975;MARCO DE LOS REYES;8;0;0
976;GODOY;8;0;0
977;LADRILLOS;8;0;0
978;MANGUERA AZUL;8;0;0
979;POLANCO;8;0;0
980;POLANCO SUR;8;0;0
981;PUNTAS DE POLANCO;8;0;0
982;CHAMAME;8;0;0
983;ESPUELITAS;8;0;0
984;SIERRAS BLANCAS;8;0;0
985;LA CUCHILLA;8;0;0
986;COSTAS DEL SOLDADO;8;0;0
987;CASUPA CHICO;8;0;0
988;PUNTAS DE SANTA LUCIA;8;0;0
989;ARROYO DEL MEDIO;8;0;0
990;COSTA DEL LENGUAZO;8;0;0
991;EL SOLDADO;8;0;0
992;PUNTAS DEL PERDIDO;8;0;0
993;EL ALTO;8;0;0
994;ORTIZ CASTRO;8;0;0
995;ESTACION ORTIZ;8;0;0
996;ORTIZ;8;0;0
997;HIGUERITAS;8;0;0
998;CAMPANERO;8;0;0
999;VERDUN;8;0;0
1000;CANTERAS DEL VERDUN;8;0;0
1001;AREQUITA;8;0;0
1002;EL PERDIDO;8;0;0
1003;SANTA LUCIA;8;0;0
1004;SOLDADO;8;0;0
1005;LA PLATA;8;0;0
1006;PUNTAS DE LOS CHANCHOS;8;0;0
1007;VELAZQUEZ;8;0;0
1008;PUNTAS DE SAN FRANCISCO;8;0;0
1009;ABRA DE ZABALETA;8;0;0
1010;AGUAS BLANCAS;8;0;0
1011;CASUPA;8;0;0
1012;EL TIGRE;8;0;0
1013;VEJIGAS;8;0;0
1014;ROLDAN;8;0;0
1015;PUNTAS DE VEJIGAS;8;0;0
1016;PUNTAS DE SOLIS;8;0;0
1017;ARROYO DE LOS PATOS;8;0;0
1018;OMBUES DE BENTANCOR;8;0;0
1019;BARRA DE LOS CHANCHOS;8;0;0
1020;BARRANCAS;8;0;0
1021;VALLE DE SOLIS;8;0;0
1022;SOLIS;8;0;0
1023;SOLIS GRANDE;8;0;0
1024;ESTACION ANDREONI;8;0;0
1025;PASO ARBELO;8;0;0
1026;CONSEJO DEL NIÑO;8;0;0
1027;BARRIO HIPODROMO;9;0;0
1028;CANTERAS DE MARELLI;9;0;0
1029;FARO JOSE IGNACIO;9;0;0
1030;FARO JOSE IGNACIO NORTE;9;0;0
1031;PLAYA VERDE;9;0;0
1032;PUNTA DEL ESTE;9;0;0
1033;EL CHORRO;9;0;0
1034;GREGORIO AZNAREZ;9;0;0
1035;MANANTIALES;9;0;0
1036;LAS FLORES;9;0;0
1037;PUEBLO LAS FLORES;9;0;0
1038;OCEAN PARK;9;0;0
1039;PIRIAPOLIS;9;0;0
1040;PUNTA BALLENA;9;0;0
1041;CERROS AZULES;9;0;0
1042;BARRA DE MALDONADO;9;0;0
1043;LA BARRA;9;0;0
1044;SAUCE DE PORTEZUELO;9;0;0
1045;LOS CORCHOS;9;0;0
1046;ARENAS DE JOSE IGNACIO;9;0;0
1047;PAN DE AZUCAR;9;0;0
1048;BELLA VISTA;9;0;0
1049;PLAYA GRANDE;9;0;0
1050;MALDONADO;9;0;0
1051;LA FALDA;9;0;0
1052;SARANDI DEL MATAOJO;9;0;0
1053;LA CAPUERA;9;0;0
1054;GERONA;9;0;0
1055;PLAYA HERMOSA;9;0;0
1056;NUEVA CARRARA;9;0;0
1057;GARZON;9;0;0
1058;LOS TALAS;9;0;0
1059;SAN CARLOS;9;0;0
1060;AIGUA;9;0;0
1061;EL EDEN;9;0;0
1062;CERRO PELADO;9;0;0
1063;LAS FLORES - ESTACION;9;0;0
1064;SOLIS;9;0;0
1065;PUEBLO SOLIS;9;0;0
1066;LOS AROMOS;9;0;0
1067;CHIHUAHUA;9;0;0
1068;VILLA DELIA;9;0;0
1069;PINARES - LAS DELICIAS;9;0;0
1070;EL TESORO;9;0;0
1071;EL QUIJOTE;9;0;0
1072;LAGUNA BLANCA;9;0;0
1073;PUNTA COLORADA;9;0;0
1074;PUNTA NEGRA;9;0;0
1075;RUTA 37 Y 9;9;0;0
1076;SAN VICENTE;9;0;0
1077;BALNEARIO BUENOS AIRES;9;0;0
1078;LAS CUMBRES;9;0;0
1079;SANTA MONICA;9;0;0
1080;EDEN ROCK;9;0;0
1081;PARQUE MEDINA;9;0;0
1082;LA SONRISA;9;0;0
1083;BARRA DE PORTEZUELO;9;0;0
1084;SAN FRANCISCO;9;0;0
1085;BUENOS AIRES;9;0;0
1086;RINCON DEL INDIO;9;0;0
1087;VALDIVIA;9;0;0
1088;ALFEREZ;9;0;0
1089;RINCON DE APARICIO;9;0;0
1090;SALAMANCA;9;0;0
1091;SARANDI DE AIGUA;9;0;0
1092;PASO DE LOS TALAS;9;0;0
1093;PUNTAS DE JOSE IGNACIO;9;0;0
1094;PASO DE LA CANTERA;9;0;0
1095;MOLLES DE GARZON;9;0;0
1096;COSTAS DE JOSE IGNACIO;9;0;0
1097;SAUCE DE AIGUA;9;0;0
1098;CORONILLA;9;0;0
1099;PUNTAS DEL CAMPANERA;9;0;0
1100;JOSE IGNACIO;9;0;0
1101;LAS CAÑAS;9;0;0
1102;CARAPE;9;0;0
1103;ZANJA DEL TIGRE;9;0;0
1104;ARROYITO DE MEDINA;9;0;0
1105;MATAOJO;9;0;0
1106;PARTIDO NORTE;9;0;0
1107;GUARDIA VIEJA;9;0;0
1108;ABRA DE PERDOMO;9;0;0
1109;PARTIDO OESTE;9;0;0
1110;CARLOS CAL;9;0;0
1111;ALFARO;9;0;0
1112;LOS CEIBOS;9;0;0
1113;LAGUNA DEL SAUCE;9;0;0
1114;CORTE DE LA LEÑA;9;0;0
1115;PAGO DE LA PAJA;9;0;0
1116;RINCON DE LOS SOSA;9;0;0
1117;SAN JUAN DEL ESTE;9;0;0
1118;PORTEZUELO;9;0;0
1119;PUNTAS DE MATAOJO;9;0;0
1120;PUNTAS DE PAN DE AZUCAR;9;0;0
1121;ABRA DE CASTELLANOS;9;0;0
1122;LA SIERRA;9;0;0
1123;PUNTAS DE LA SIERRA;9;0;0
1124;LAGO DE LOS CISNES;9;0;0
1125;BARRA DEL SAUCE;9;0;0
1126;COLONIA J. SUAREZ;9;0;0
1127;SAN RAFAEL - EL PLACER;9;0;0
1128;LA JUANITA;9;0;0
1129;CAÑADA BELLACA;9;0;0
1130;CAÑADA DE LA CRUZ;9;0;0
1131;BARRIO KENNEDY;9;0;0
1132;PUNTA FRIA;9;0;0
1133;MIRAMAR;9;0;0
1134;SANTIAGO VAZQUEZ;10;0;0
1135;MELILLA;10;0;0
1136;MONTEVIDEO;10;0;0
1137;TOLEDO CHICO;10;0;0
1138;SANTA CATALINA;10;0;0
1139;PAJAS BLANCAS;10;0;0
1140;ABAYUBA;10;0;0
1141;CIUDAD VIEJA;10;0;0
1142;CENTRO;10;0;0
1143;BARRIO SUR;10;0;0
1144;CORDÓN;10;0;0
1145;PALERMO;10;0;0
1146;PARQUE RODÓ;10;0;0
1147;PUNTA CARRETAS;10;0;0
1148;POCITOS;10;0;0
1149;BUCEO;10;0;0
1150;PARQUE BATLLE, VILLA DOLORES;10;0;0
1151;MALVÍN;10;0;0
1152;MALVÍN NORTE;10;0;0
1153;PUNTA GORDA;10;0;0
1154;CARRASCO;10;0;0
1155;CARRASCO NORTE;10;0;0
1156;BAÑADOS DE CARRASCO;10;0;0
1157;MAROÑAS, PARQUE GUARANÍ;10;0;0
1158;FLOR DE MAROÑAS;10;0;0
1159;LAS CANTERAS;10;0;0
1160;PUNTA DE RIELES, BELLA ITALIA;10;0;0
1161;JARDINES DEL HIPÓDROMO;10;0;0
1162;ITUZAINGÓ;10;0;0
1163;UNIÓN;10;0;0
1164;VILLA ESPAÑOLA;10;0;0
1165;MERCADO MODELO, BOLÍVAR;10;0;0
1166;CASTRO, PÉREZ CASTELLANOS;10;0;0
1167;CERRITO DE LA VICTORIA;10;0;0
1168;LAS ACACIAS, MARCONI ;10;0;0
1169;AIRES PUROS;10;0;0
1170;CASAVALLE;10;0;0
1171;PIEDRAS BLANCAS;10;0;0
1172;MANGA, TOLEDO CHICO;10;0;0
1173;PASO DE LAS DURANAS;10;0;0
1174;PEÑAROL, LAVALLEJA;10;0;0
1175;VILLA DEL CERRO;10;0;0
1176;CASABÓ, PAJAS BLANCAS;10;0;0
1177;LA PALOMA, TOMKINSON;10;0;0
1178;LA TEJA;10;0;0
1179;PRADO, NUEVA SAVONA;10;0;0
1180;CAPURRO, BELLA VISTA, ARROYO SECO;10;0;0
1181;AGUADA;10;0;0
1182;REDUCTO;10;0;0
1183;ATAHUALPA;10;0;0
1184;JACINTO VERA;10;0;0
1185;LA FIGURITA;10;0;0
1186;LARRAÑAGA;10;0;0
1187;LA BLANQUEADA;10;0;0
1188;VILLA MUÑOZ, RETIRO, GOES;10;0;0
1189;LA COMERCIAL;10;0;0
1190;TRES CRUCES;10;0;0
1191;BRAZO ORIENTAL;10;0;0
1192;SAYAGO;10;0;0
1193;CONCILIACIÓN;10;0;0
1194;BELVEDERE, PASO MOLINO;10;0;0
1195;NUEVO PARÍS;10;0;0
1196;TRES OMBÚES, PUEBLO VICTORIA;10;0;0
1197;PASO DE LA ARENA, SANTIAGO VÁZQUEZ;10;0;0
1198;COLÓN SURESTE, ABAYUBÁ;10;0;0
1199;COLÓN CENTRO Y NOROESTE;10;0;0
1200;LEZICA, MELILLA;10;0;0
1201;VILLA GARCÍA, MANGA RURAL;10;0;0
1202;MANGA;10;0;0
1203;LORENZO GEYRES;11;0;0
1204;CASA BLANCA;11;0;0
1205;NUEVO PAYSANDU;11;0;0
1206;PUEBLO FEDERACION;11;0;0
1207;CUCHILLA DE BURICAYUPI;11;0;0
1208;CUCHILLA DE FUEGO;11;0;0
1209;LA TENTACION;11;0;0
1210;QUEGUAYAR;11;0;0
1211;PAYSANDU;11;0;0
1212;BELLA VISTA;11;0;0
1213;ESTACION PORVENIR;11;0;0
1214;TERMAS DE ALMIRON;11;0;0
1215;CHACRAS DE PAYSANDU;11;0;0
1216;QUEBRACHO;11;0;0
1217;PIERA;11;0;0
1218;PIÑERA;11;0;0
1219;ARBOLITO (TOTORAL);11;0;0
1220;PUNTAS DE ARROYO NEGRO;11;0;0
1221;PIEDRA SOLA;11;0;0
1222;PARADA ESPERANZA;11;0;0
1223;PUEBLO ESPERANZA;11;0;0
1224;BEISSO;11;0;0
1225;PUEBLO ALONZO;11;0;0
1226;ARAUJO;11;0;0
1227;GALLINAL;11;0;0
1228;MERINOS;11;0;0
1229;EL EUCALIPTUS;11;0;0
1230;CAÑADA DEL PUEBLO;11;0;0
1231;CHAPICUY;11;0;0
1232;MORATO (TRES ARBOLES);11;0;0
1233;TAMBORES;11;0;0
1234;GUICHON;11;0;0
1235;PORVENIR;11;0;0
1236;ORGOROSO;11;0;0
1237;SOTO;11;0;0
1238;CERRO CHATO;11;0;0
1239;CONSTANCIA;11;0;0
1240;PIEDRAS COLORA;11;0;0
1241;PIEDRAS COLORADAS;11;0;0
1242;ZEBALLOS;11;0;0
1243;TERMAS DE GUAVIYU;11;0;0
1244;SAN FELIX;11;0;0
1245;VILLA MARIA (TIATUCURA);11;0;0
1246;COLONIA JUNCAL;11;0;0
1247;PERICO MORENO;11;0;0
1248;TRES BOCAS;11;0;0
1249;PUNTAS DE BURICAYUPI;11;0;0
1250;GUALEGUAY;11;0;0
1251;PUNTAS DE GUALEGUAY;11;0;0
1252;SAUCE DEL BURICAYUPI;11;0;0
1253;EL CHACO;11;0;0
1254;EL HORNO;11;0;0
1255;PASO DE LOS CARROS;11;0;0
1256;EL TARUGO;11;0;0
1257;QUEGUAY GRANDE;11;0;0
1258;COLONIA URUGUAYA;11;0;0
1259;GUAYABOS;11;0;0
1260;PARADA PANDULE;11;0;0
1261;EL DURAZNAL;11;0;0
1262;PUNTAS DE BACACUA;11;0;0
1263;LAS FLORES;11;0;0
1264;ARROYO NEGRO;11;0;0
1265;TOMAS PAZ;11;0;0
1266;SAN MAURICIO;11;0;0
1267;PARADA DAYMAN;11;0;0
1268;PARADA RIVAS;11;0;0
1269;COLONIA SANTA BLANCA;11;0;0
1270;SANTA KILDA;11;0;0
1271;CARUMBE;11;0;0
1272;PALMAR DEL QUEBRACHO;11;0;0
1273;GUAVIYU DE QUEBRACHO;11;0;0
1274;SAUCE DEL QUEGUAY;11;0;0
1275;SAUCE DE ABAJO;11;0;0
1276;PUNTAS DE LAS ISLETAS;11;0;0
1277;ETCHEMENDI;11;0;0
1278;VALDEZ;11;0;0
1279;ARROYO MALO;11;0;0
1280;COLONIA ARROYO MALO;11;0;0
1281;PUNTAS DE CANGUE;11;0;0
1282;LAS PALMAS;11;0;0
1283;COSTA DE SACRA;11;0;0
1284;SAN FRANCISCO;11;0;0
1285;COLONIA PAYSANDU;11;0;0
1286;COLONIA CANGUE;11;0;0
1287;SAN MIGUEL;11;0;0
1288;RABON;11;0;0
1289;CHACRAS DE PAYSANDU SUR;11;0;0
1290;CHACRAS DE PAYSANDU NORTE;11;0;0
1291;LA LATA RUTA 3 (KM. 375);11;0;0
1292;AL SUR DE ARROYO SACRA;11;0;0
1293;LA PAZ (RUTA 3 KM. 346);11;0;0
1294;CANGUE;11;0;0
1295;CUCHILLA SAN JOSE;11;0;0
1296;MOLLES GRANDE;11;0;0
1297;COLONIA LAS DELICIAS;11;0;0
1298;LAS CAÑAS;12;0;0
1299;NUEVO BERLIN;12;0;0
1300;ALGORTA;12;0;0
1301;PUEBLO GRECCO;12;0;0
1302;BARRIO ANGLO;12;0;0
1303;LOS ARRAYANES;12;0;0
1304;SARANDI DE NAVARRO;12;0;0
1305;VILLA MARIA;12;0;0
1306;LOS MELLIZOS;12;0;0
1307;SAN JAVIER;12;0;0
1308;YOUNG;12;0;0
1309;MENAFRA;12;0;0
1310;TRES QUINTAS;12;0;0
1311;MERINOS;12;0;0
1312;FRAY BENTOS;12;0;0
1313;BORGES;12;0;0
1314;VILLA GENERAL BORGES;12;0;0
1315;COLONIA EL OMBU;12;0;0
1316;BELLACO;12;0;0
1317;PUNTAS DE AVERIAS;12;0;0
1318;SANTA ROSA;12;0;0
1319;ESTACION FRANCIA;12;0;0
1320;LA CORONILLA;12;0;0
1321;PASO DE SOCA;12;0;0
1322;LA PALMA;12;0;0
1323;PALMAR GRANDE;12;0;0
1324;SARANDI;12;0;0
1325;ROLON;12;0;0
1326;PASO DE BALBUENA;12;0;0
1327;PAURU;12;0;0
1328;EL PROGRESO;12;0;0
1329;LAS FLORES;12;0;0
1330;MOLLES DE PORRUA;12;0;0
1331;EL SURCO;12;0;0
1332;LA ARENA;12;0;0
1333;PASO RAMIREZ;12;0;0
1334;VALLE DE SOBA;12;0;0
1335;PASO DE LEOPOLDO;12;0;0
1336;DON ESTEBAN;12;0;0
1337;MATAOJO;12;0;0
1338;SANTA ISABEL;12;0;0
1339;PASO DE LOS COBRES;12;0;0
1340;ULESTE;12;0;0
1341;LA FLORIDA;12;0;0
1342;ARROYO NEGRO;12;0;0
1343;TRES BOCAS;12;0;0
1344;SANCHEZ;12;0;0
1345;LA UNION;12;0;0
1346;SANCHEZ CHICO;12;0;0
1347;SAUCE;12;0;0
1348;ESTANCIA VICHADERO;12;0;0
1349;EL ABROJAL;12;0;0
1350;SANTA ELISA;12;0;0
1351;SAN LORENZO;12;0;0
1352;YAGUARETE;12;0;0
1353;OMBUCITOS;12;0;0
1354;LAS FRACCIONES;12;0;0
1355;LAS MARGARITAS;12;0;0
1356;CARACOLES;12;0;0
1357;LOS RANCHOS;12;0;0
1358;ISLA DE ARGUELLES;12;0;0
1359;CAÑITAS;12;0;0
1360;PORTON HAEDO;12;0;0
1361;PTE. SAN MARTIN;12;0;0
1362;COLONIA JOHN F. KENNEDY;12;0;0
1363;CERROS DE LA CALERA;13;0;0
1364;RIVERA;13;0;0
1365;MASOLLER;13;0;0
1366;LA PEDRERA;13;0;0
1367;PASO LAPUENTE;13;0;0
1368;MOIRONES;13;0;0
1369;CARPINTERIA;13;0;0
1370;MANUEL DIAZ;13;0;0
1371;PASO SERPA;13;0;0
1372;ZANJA HONDA DE TRANQUERAS;13;0;0
1373;PASO DEL LAGUNON;13;0;0
1374;HOSPITAL;13;0;0
1375;ARROYO SAUZAL;13;0;0
1376;TRANQUERAS;13;0;0
1377;VICHADERO;13;0;0
1378;LAGOS DEL NORTE;13;0;0
1379;ARROYO BLANCO;13;0;0
1380;SANTA TERESA;13;0;0
1381;PASO ATAQUES;13;0;0
1382;LAS FLORES;13;0;0
1383;CERRO PELADO;13;0;0
1384;CERRILLADA;13;0;0
1385;MANDUBI;13;0;0
1386;LAGUNON;13;0;0
1387;AMARILLO;13;0;0
1388;MINAS DE CORRALES;13;0;0
1389;EL CEIBO;13;0;0
1390;PASO DE FRONTERA;13;0;0
1391;PASO DEL PUERTO;13;0;0
1392;EL PALMITO;13;0;0
1393;ZANJA HONDA;13;0;0
1394;PASO DE ARRIERA;13;0;0
1395;PUEBLO DE LOS SANTOS;13;0;0
1396;LA CHILCA;13;0;0
1397;VILLA INDART;13;0;0
1398;CRUZ DE SAN PEDRO;13;0;0
1399;YAGUARI;13;0;0
1400;GUAVIYU;13;0;0
1401;LA CAILLAVA;13;0;0
1402;RINCON DE RODRIGUEZ;13;0;0
1403;RINCON DE AMARILLO;13;0;0
1404;RINCON DE YAGUARI;13;0;0
1405;LA CERRILLADA;13;0;0
1406;CERROS BLANCOS;13;0;0
1407;CHIRCA DE CARAGUATA;13;0;0
1408;PUNTAS DE ABROJAL;13;0;0
1409;CERRO CHATO;13;0;0
1410;ABROJAL;13;0;0
1411;PUEBLO SOCORRO;13;0;0
1412;CARAGUATA;13;0;0
1413;ALBORADA;13;0;0
